"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3087","Patients Warned About Fraudulent #Flu Remedies https://t.co/Uxsyf5ulHk https://t.co/oibKcQTJgf",FALSE,0,NA,2018-03-05 22:24:45,FALSE,NA,"970787224034992129",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Physns1stWatch",0,FALSE,FALSE,NA,NA
"3088","Back at work, but still battling the effects of the #flu. But a little better every time I run across one of the Nu… https://t.co/T1jPfDotEQ",FALSE,0,NA,2018-03-05 22:20:48,TRUE,NA,"970786232593772545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","writeriowa",0,FALSE,FALSE,NA,NA
"3089","RT @CDCFlu: #FluTip: Studies show #flu antiviral treatments work best when started within 2 days of getting sick. H… https://t.co/39eyaAzte3",FALSE,1,NA,2018-03-05 22:20:07,TRUE,NA,"970786057833930753",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","gvboyntonbeach",0,FALSE,FALSE,NA,NA
"3090","RT @RocheDiaUSA: Your time matters. Don't waste it waiting for lab confirmation of negative strep results. https://t.co/UBKI5pkPxn #Flu #st…",FALSE,0,NA,2018-03-05 22:18:47,FALSE,NA,"970785723036020736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RotoTok",3,TRUE,FALSE,NA,NA
"3091","RT @CBSDFW: #FLU UPDATE: Dallas County is reporting two additional flu-related deaths in Dallas County totaling 74 flu-related deaths for t…",FALSE,0,NA,2018-03-05 22:15:07,FALSE,NA,"970784799991443456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MattLowrey3",2,TRUE,FALSE,NA,NA
"3092","RT @CBSDFW: #FLU UPDATE: Dallas County is reporting two additional flu-related deaths in Dallas County totaling 74 flu-related deaths for t…",FALSE,0,NA,2018-03-05 22:15:06,FALSE,NA,"970784795746856960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FeliciaBoltonTV",2,TRUE,FALSE,NA,NA
"3093","Scrub those hands for at least 20 seconds to stop the spread of the #flu! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> https://t.co/Pz9ileuAoP",FALSE,0,NA,2018-03-05 22:10:15,FALSE,NA,"970783574214324224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NASciencesTeam",1,FALSE,FALSE,NA,NA
"3094","#FLU UPDATE: Dallas County is reporting two additional flu-related deaths in Dallas County totaling 74 flu-related… https://t.co/N9m8vYaXAH",FALSE,1,NA,2018-03-05 22:10:09,TRUE,NA,"970783549442977794",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","KRLD",0,FALSE,FALSE,NA,NA
"3095","#FLU UPDATE: Dallas County is reporting two additional flu-related deaths in Dallas County totaling 74 flu-related… https://t.co/QeMX6Mnx9C",FALSE,4,NA,2018-03-05 22:10:08,TRUE,NA,"970783548075663360",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","CBSDFW",2,FALSE,FALSE,NA,NA
"3096","RT @PGEU: The fight against #flu requires support from all #healthcare professionals. Are you a #Nurse? #Doctor? #Pharmacist? Join us! #EUF…",FALSE,0,NA,2018-03-05 22:06:24,FALSE,NA,"970782605267398662",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","claudiararag",6,TRUE,FALSE,NA,NA
"3097","RT @drmaypole: humble but earnest request: #Parents, please don't ask your #kids, ""Hey, would you like a #flu shot?"" that is NOT a recipe f…",FALSE,0,NA,2018-03-05 22:04:38,FALSE,NA,"970782161442955269",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GreggConMD",10,TRUE,FALSE,NA,NA
"3098","RT @LotusOak: Guillain Barré Syndrome is #1 in #Vaccine #Injury Compensations due to #Flu Shots

https://t.co/9I1VB1kfBi https://t.co/7SNSo…",FALSE,0,NA,2018-03-05 22:02:38,FALSE,NA,"970781658667540480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4thegmen",45,TRUE,FALSE,NA,NA
"3099","The @CDCgov says this #flu season may be over, but there also may be another strain circulating. Listen to our… https://t.co/tJgsRa7QJe",FALSE,0,NA,2018-03-05 22:00:40,TRUE,NA,"970781166361042944",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Consultant360",0,FALSE,FALSE,NA,NA
"3100","Have you or your #children been impacted by the #flu? Check out these suggestions on how to #reduce the spread &gt;&gt;
 https://t.co/LIZXKsgVNf",FALSE,0,NA,2018-03-05 22:00:35,FALSE,NA,"970781144273874948",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SpringfieldPV",0,FALSE,FALSE,NA,NA
"3101","RT @famfightflu: #Sepsis is a life-threatening condition that can occur as a result of #flu. But a new trial drug being tested for children…",FALSE,0,NA,2018-03-05 21:59:33,FALSE,NA,"970780882972880896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","beck_aunt",5,TRUE,FALSE,NA,NA
"3102","#Sepsis is a life-threatening condition that can occur as a result of #flu. But a new trial drug being tested for c… https://t.co/UpLEia7mYh",FALSE,4,NA,2018-03-05 21:56:01,TRUE,NA,"970779993155436551",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","famfightflu",5,FALSE,FALSE,NA,NA
"3103","RT @DeloitteHealth: See how the #flu epidemic is turning more patients to #digital health tools via @MobiHealthNews https://t.co/t6emFC6tTU",FALSE,0,NA,2018-03-05 21:55:05,FALSE,NA,"970779759415148544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soychemist",2,TRUE,FALSE,NA,NA
"3104","I'm back in the saddle - over the #flu and back in the office!  My story on tonight's @Marketplace https://t.co/PNDiN3Fiec",FALSE,6,NA,2018-03-05 21:52:12,FALSE,NA,"970779033616166912",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MarshallGenzer",1,FALSE,FALSE,NA,NA
"3105","#Louisiana is seeing its worst #flu season in decades and activity may continue as late as May in the U.S. Having s… https://t.co/RQwmXMXKV0",FALSE,0,NA,2018-03-05 21:49:10,TRUE,NA,"970778268663209985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmeriHealthLA",0,FALSE,FALSE,NA,NA
"3106","RT @NeurologyTimes: Neuroinflammation from #flu can lead to alterations in hippocampal neuronal morphology as well as #cognitive deficits @…",FALSE,0,NA,2018-03-05 21:49:07,FALSE,NA,"970778256881446914",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PatientCareUBM",7,TRUE,FALSE,NA,NA
"3107","See how the #flu epidemic is turning more patients to #digital health tools via @MobiHealthNews https://t.co/t6emFC6tTU",FALSE,2,NA,2018-03-05 21:47:00,FALSE,NA,"970777725882519552",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","DeloitteHealth",2,FALSE,FALSE,NA,NA
"3108","The latest Harian Apoteker Indonesia! https://t.co/T4fhw6ZWHJ Thanks to @ASHPOfficial #opioid #flu",FALSE,0,NA,2018-03-05 21:46:42,FALSE,NA,"970777651010068480",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","ahbagiyo",0,FALSE,FALSE,NA,NA
"3109","After 4+ days of high temperatures and little #food I might be getting better #flu #coldseason… https://t.co/zDoERst1HR",FALSE,0,NA,2018-03-05 21:42:45,FALSE,NA,"970776653826871297",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BCwhiterock",0,FALSE,FALSE,"-122.817","49.0333"
"3110","RT @LotusOak: Guillain Barré Syndrome is #1 in #Vaccine #Injury Compensations due to #Flu Shots

https://t.co/9I1VB1kfBi https://t.co/7SNSo…",FALSE,0,NA,2018-03-05 21:40:20,FALSE,NA,"970776046277709825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DARIOGRUNDLER",45,TRUE,FALSE,NA,NA
"3111","How the #flu affects your #heart @nejm https://t.co/NliGhwC7kE",FALSE,0,NA,2018-03-05 21:40:01,FALSE,NA,"970775969047949312",NA,"<a href=""https://sciencex.com/"" rel=""nofollow"">Science X Status Updates</a>","physorg_health",0,FALSE,FALSE,NA,NA
"3112","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-05 21:38:38,FALSE,NA,"970775621478637568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PreventTyphoid",68,TRUE,FALSE,NA,NA
"3113","RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,NA,2018-03-05 21:38:36,FALSE,NA,"970775612163084289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MurrayAvenueRx",191,TRUE,FALSE,NA,NA
"3114","As if 18 days of the #flu wasn’t enough... now I have some weird swelling in #myleftboob <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3> The… https://t.co/8mHXlFWysf",FALSE,0,NA,2018-03-05 21:38:27,FALSE,NA,"970775571729920001",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","WendiPopRock",0,FALSE,FALSE,NA,NA
"3115","RT @familydoctor: It's been one of the worst #flu seasons on record, which especially poses a danger to pregnant women. Find out how you ca…",FALSE,0,NA,2018-03-05 21:35:37,FALSE,NA,"970774860241743872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CRHC51632",7,TRUE,FALSE,NA,NA
"3116","This Year’s Super Bad #Flu Season In 20 Maps • https://t.co/ewYqMUFGiq",FALSE,0,NA,2018-03-05 21:35:04,FALSE,NA,"970774723461304320",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ZensoRealty",0,FALSE,FALSE,NA,NA
"3117","The @CDCgov says the #flu season has peaked, but the deaths continue.
https://t.co/KBswrGU0AW",FALSE,2,NA,2018-03-05 21:35:03,FALSE,NA,"970774719610916865",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","bswhealth_BCS",1,FALSE,FALSE,NA,NA
"3118","RT @5minutefun: #fluseason is well underway – check out our 5 top tips <ed><U+00A0><U+00BE><ed><U+00B4><U+0092> <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>

https://t.co/h9qfGlE0hA

 #flu #getwellsoon https://t.co/6SGTSD…",FALSE,0,NA,2018-03-05 21:34:42,FALSE,NA,"970774628321976320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaraLouWrites",1,TRUE,FALSE,NA,NA
"3119","RT @FDA_Drug_Info: #FDA warns of fraudulent and unapproved #flu products: https://t.co/kwxvjgfZix.",FALSE,0,NA,2018-03-05 21:33:56,FALSE,NA,"970774438240309249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarbaraEbel",15,TRUE,FALSE,NA,NA
"3120","Your time matters. Don't waste it waiting for lab confirmation of negative strep results. https://t.co/UBKI5pkPxn… https://t.co/YfIb5qYLzK",FALSE,2,NA,2018-03-05 21:33:06,TRUE,NA,"970774227375853568",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","RocheDiaUSA",3,FALSE,FALSE,NA,NA
"3121","Finally visiting my GP for antibiotics. #flu #sinusheadache",FALSE,0,NA,2018-03-05 21:31:20,FALSE,NA,"970773782087417856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VictorRocha1",0,FALSE,FALSE,NA,NA
"3122","The entire nation is on #flu watch. You can avoid catching it by following the steps listed on our #blog. Click to… https://t.co/BjOczb6QOf",FALSE,1,NA,2018-03-05 21:30:06,TRUE,NA,"970773472979963904",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CTBestAparts",0,FALSE,FALSE,NA,NA
"3123","We are pleased to announce that #Flu restrictions at CCMC have been lifted. As always, continue to practice respira… https://t.co/gyST1grPuL",FALSE,1,NA,2018-03-05 21:29:42,TRUE,NA,"970773370404032513",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CamdenClarkMC",1,FALSE,FALSE,NA,NA
"3124","RT @SNHDinfo: RT Follow these tips to care for someone who has #flu #HealthyLV https://t.co/3kfNjV8ZIh",FALSE,0,NA,2018-03-05 21:26:49,FALSE,NA,"970772646995550208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ImmunizeNV",1,TRUE,FALSE,NA,NA
"3125","RT @CDCDirector: Early #flu antiviral treatment is recommended for people who are very sick w/ flu &amp; people at high risk of complications w…",FALSE,0,NA,2018-03-05 21:24:59,FALSE,NA,"970772184938500098",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HCSC",16,TRUE,FALSE,NA,NA
"3126","RT @UMNresearch: .@CIDRAP's Michael Osterholm weighs in on the potential for a universal #Flu vaccine https://t.co/onjUURV5s1",FALSE,0,NA,2018-03-05 21:24:12,FALSE,NA,"970771985885159424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sarah_Moonshine",5,TRUE,FALSE,NA,NA
"3127","Cold or #flu? Figure out what's causing your symptoms https://t.co/lYKpDkKwhn #influenza https://t.co/eAuniEvajR",FALSE,1,NA,2018-03-05 21:22:50,FALSE,NA,"970771643105730560",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Prod2</a>","RushMedical",0,FALSE,FALSE,NA,NA
"3128","RT @PraiseHunpatin: My African #parents never cease to amaze me; How can you tell a child she caught #Flu (Cough and catarrh),just from bei…",FALSE,0,NA,2018-03-05 21:21:35,FALSE,NA,"970771326754607104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","wizkidtalk_",2,TRUE,FALSE,NA,NA
"3129","Nasty Flu Season Shows More Signs of Slowing https://t.co/KaL1XaHoIM #flu https://t.co/HJKxpnOPIB",FALSE,0,NA,2018-03-05 21:20:06,FALSE,NA,"970770957299257344",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HealthyRebecca",0,FALSE,FALSE,NA,NA
"3130","RT @PGEU: The fight against #flu requires support from all #healthcare professionals. Are you a #Nurse? #Doctor? #Pharmacist? Join us! #EUF…",FALSE,0,NA,2018-03-05 21:17:41,FALSE,NA,"970770345845231616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anamariaaliaga",6,TRUE,FALSE,NA,NA
"3131","RT @MetalMamaLady: #flu #fluseason #FluShot https://t.co/vb9SA0HiYI",FALSE,0,NA,2018-03-05 21:15:24,FALSE,NA,"970769774438420485",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","metalriffer666",4,TRUE,FALSE,NA,NA
"3132","Good story on client @medicagoinc and their quest to commercialize plant-based #flu vaccine. https://t.co/oNnYVdKaXv",FALSE,0,NA,2018-03-05 21:15:22,FALSE,NA,"970769763076067328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PRJon",0,FALSE,FALSE,NA,NA
"3133","Bulgaria detects #bird #flu epidemic https://t.co/E2elscRQtY #Birdflu #H5N8 #foodsafety #health",FALSE,0,NA,2018-03-05 21:14:24,FALSE,NA,"970769519496122369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EnviroEdgeNews",0,FALSE,FALSE,NA,NA
"3134","RT Follow these tips to care for someone who has #flu #HealthyLV https://t.co/3kfNjV8ZIh",FALSE,1,NA,2018-03-05 21:14:00,FALSE,NA,"970769420581851137",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","SNHDinfo",1,FALSE,FALSE,NA,NA
"3135","#MUSC expert on complications of the #Flu https://t.co/zECEJJdapJ",FALSE,1,NA,2018-03-05 21:10:15,FALSE,NA,"970768477576482834",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MUSC_COM",0,FALSE,FALSE,NA,NA
"3136","Despite push for a universal #flu vaccine, the ‘holy grail’ stays out of reach https://t.co/njd7EvtG4S via @statnews",FALSE,0,NA,2018-03-05 21:09:31,FALSE,NA,"970768293689663489",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TarrantCMS",0,FALSE,FALSE,NA,NA
"3137","Will the washing machine cycle ever finish so I can hang out the clothes and go to bed? #flu #exhausted #finish",FALSE,2,NA,2018-03-05 21:08:39,FALSE,NA,"970768073123823616",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NicoleK1975",0,FALSE,FALSE,NA,NA
"3138","#FDA: Watch out for #flu fraudsters! https://t.co/HZMYPzChqd",FALSE,0,NA,2018-03-05 21:08:07,FALSE,NA,"970767938197360640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KevinPConnolly_",0,FALSE,FALSE,NA,NA
"3139","When you’re dying with a #flu but gotta #practice. Not even sure if I’m playing in time anymore <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> https://t.co/P079hOSuUZ",FALSE,1,NA,2018-03-05 21:07:11,FALSE,NA,"970767705061109760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MStedmanGuitar",0,FALSE,FALSE,NA,NA
"3140","RT @ECDC_Flu: #Flu activity has peaked in western Europe &amp; is increasing in eastern Europe, putting pressure on healthcare systems. Excess…",FALSE,0,NA,2018-03-05 21:03:54,FALSE,NA,"970766880620326912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cath77777",21,TRUE,FALSE,NA,NA
"3141","RT @PraiseHunpatin: My African #parents never cease to amaze me; How can you tell a child she caught #Flu (Cough and catarrh),just from bei…",FALSE,0,NA,2018-03-05 21:00:51,FALSE,NA,"970766112148377600",NA,"<a href=""HTTPS://WWW.DNR-CREW.COM/"" rel=""nofollow"">DNRFAME@GMAIL.COM</a>","FreeMusicPs",2,TRUE,FALSE,NA,NA
"3142","RT @slutopedia: Poor @CharlieScarletx is feeling a bit nasty thanks to her #flu - cheer her up by giving her a #follow https://t.co/WLTzU8L…",FALSE,0,NA,2018-03-05 21:00:47,FALSE,NA,"970766095195017219",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","out_savage",12,TRUE,FALSE,NA,NA
"3143","My African #parents never cease to amaze me; How can you tell a child she caught #Flu (Cough and catarrh),just from… https://t.co/IPMONefdZ1",FALSE,1,NA,2018-03-05 21:00:18,TRUE,NA,"970765971517472768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PraiseHunpatin",2,FALSE,FALSE,NA,NA
"3144","RT @bswhealth: Good news on recent #flu numbers <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> https://t.co/Oez3TuW63J",FALSE,0,NA,2018-03-05 20:58:19,FALSE,NA,"970765472391139329",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","swhp",3,TRUE,FALSE,NA,NA
"3145","RT @Homestead4Honey: #New #study #PROVES #vaccines SPREAD the #Flu https://t.co/rxh3VmvAA0 https://t.co/YuXPjwwSrU",FALSE,0,NA,2018-03-05 20:56:19,FALSE,NA,"970764971809230848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smart_whit",5,TRUE,FALSE,NA,NA
"3146","Some #flu strains can make mice forgetful https://t.co/9Vk5qyoqau #infectiousdisease #research",FALSE,1,NA,2018-03-05 20:55:04,FALSE,NA,"970764654887800833",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","EmoryOTT",0,FALSE,FALSE,NA,NA
"3147","Has #flu season peaked? https://t.co/K4k5YUYkj6 https://t.co/uXZ8EwlydT",FALSE,0,NA,2018-03-05 20:53:19,FALSE,NA,"970764214473318402",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HealthInfoNetAL",0,FALSE,FALSE,NA,NA
"3148","#Flu Activity 'Decreased' for First Time in 2018 According to CDC https://t.co/UjFsjG481u",FALSE,0,NA,2018-03-05 20:50:09,FALSE,NA,"970763417291194369",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DSSResearch",0,FALSE,FALSE,NA,NA
"3149","RT @KidsCatsKale: Cold vs Flu
#humor #fun #cartoon #flu #cold #momslife #momlife https://t.co/mdXcouYJ2b",FALSE,0,NA,2018-03-05 20:49:33,FALSE,NA,"970763268980527104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rose_w",1,TRUE,FALSE,NA,NA
"3150","RT @PrimaryCare4um: The fight against #flu requires support from all #healthcare professionals. Are you a #Nurse? #Doctor? #Pharmacist? Joi…",FALSE,0,NA,2018-03-05 20:44:50,FALSE,NA,"970762079379615744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","emmaeatwell",4,TRUE,FALSE,NA,NA
"3151","RT @NatlHCHCouncil: The #flu can turn into a serious illness for the healthiest among us. For people experiencing #homelessness, the flu ma…",FALSE,0,NA,2018-03-05 20:40:59,FALSE,NA,"970761111661408256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnnaShawAmoah",3,TRUE,FALSE,NA,NA
"3152","#Flu symptoms particularly ferocious this year? It may be a sign your body locked horns with invader H3N2. Read the… https://t.co/GuApEaYyDw",FALSE,4,NA,2018-03-05 20:40:11,TRUE,NA,"970760912008351744",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SpectrumHealth",2,FALSE,FALSE,NA,NA
"3153","The latest The Zika Advice Paper! https://t.co/fLknzTvVHY #rcnradio #flu",FALSE,1,NA,2018-03-05 20:40:11,FALSE,NA,"970760909265293312",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","Hygieia2016",0,FALSE,FALSE,NA,NA
"3154","RT @DSS_Missouri: Missouri, along with 47 other states, is still reporting widespread #flu activity.   It is still important to take steps…",FALSE,0,NA,2018-03-05 20:40:07,FALSE,NA,"970760893817597952",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MoGov",4,TRUE,FALSE,NA,NA
"3155","RT @LibCatalonia: Cabros, tenemos #FLU 10 de marzo, calle Las Urbinas https://t.co/rZE98XTPoX",FALSE,0,NA,2018-03-05 20:40:03,FALSE,NA,"970760878642561024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carolinarrrm",7,TRUE,FALSE,NA,NA
"3156","Cade minha tricolinda pra ir no clássico da semana??? #Flu",FALSE,0,NA,2018-03-05 20:34:26,FALSE,NA,"970759461064380422",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ramonfernan10s",0,FALSE,FALSE,NA,NA
"3157","Day 3 #flu .",FALSE,0,NA,2018-03-05 20:30:07,FALSE,NA,"970758375200837632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZANETWENTYONE",0,FALSE,FALSE,NA,NA
"3158","RT @UMNresearch: .@CIDRAP's Michael Osterholm weighs in on the potential for a universal #Flu vaccine https://t.co/onjUURV5s1",FALSE,0,NA,2018-03-05 20:26:44,FALSE,NA,"970757527028846593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mariekenkaefer",5,TRUE,FALSE,NA,NA
"3159","Així es propaga un virus aerogen pero també transmés per contacte. Acongoja, eh?
#grip
#flu
#influenza https://t.co/ehhcddqgqI",FALSE,0,NA,2018-03-05 20:26:18,FALSE,NA,"970757417184169984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XavierAbadMdG",0,FALSE,FALSE,NA,NA
"3160","FDA recommendations for 2018-2019 #flu vaccine strategy: https://t.co/h13NWhsi25",FALSE,0,NA,2018-03-05 20:25:45,FALSE,NA,"970757277165785089",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Prod2</a>","MedscapeNurses",0,FALSE,FALSE,NA,NA
"3161","RT @JamieNWilkinson: The fight against #flu requires support from all #healthcare professionals. Are you a #Nurse? #Doctor? #Pharmacist? Jo…",FALSE,0,NA,2018-03-05 20:25:08,FALSE,NA,"970757124300201985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MirandaSertic",1,TRUE,FALSE,NA,NA
"3162","RT @Simon_Pegg: Today, I have spent most of the day in bed. I had NO idea eyelids could ache so much.

#Flu",FALSE,0,NA,2018-03-05 20:22:48,FALSE,NA,"970756537240244224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YanyMombell90",1,TRUE,FALSE,NA,NA
"3163","Chiquillos, tenemos #FLU Este sábado!!! https://t.co/trvzCtVpoK",FALSE,7,NA,2018-03-05 20:20:36,FALSE,NA,"970755979829809152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LibCatalonia",1,FALSE,FALSE,NA,NA
"3164","#RickRoss is back home. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>
#praisegod #rosstheboss #flu #TheyKnowInfo https://t.co/uYbtKkKM2B",FALSE,0,NA,2018-03-05 20:19:16,FALSE,NA,"970755644868448259",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheyKnowInfo",0,FALSE,FALSE,NA,NA
"3165","I feel like CRAP and there's nobody to whine at :( #lonely #sick #flu #feverish #unloved #wailing",FALSE,1,NA,2018-03-05 20:15:59,FALSE,NA,"970754819521736704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","upsteeplebat",0,FALSE,FALSE,NA,NA
"3166","<ed><U+00A0><U+00BD><ed><U+00B8><U+00B7> Planning for a Flu Pandemic in the Workplace: https://t.co/7lPlVTvtJP
#flu #workplace #HR #employeebenefits",FALSE,1,NA,2018-03-05 20:12:23,FALSE,NA,"970753913111576576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lpinsurance",0,FALSE,FALSE,NA,NA
"3167","RT @marlerclark: The latest Marler Clark Food Safety Experts! https://t.co/QPYQXsix4d #flu #whistleblower",FALSE,0,NA,2018-03-05 20:12:18,FALSE,NA,"970753892962242562",NA,"<a href=""http://www.Whistle-BlowerInfo.com"" rel=""nofollow"">WhistleBlower Information</a>","1Whistleblowers",1,TRUE,FALSE,NA,NA
"3168","#ColumbiaMSPH is forecasting the #flu: Scientists Create System To Forecast Flu | Metro US https://t.co/y4M5ccRA7I via @Metro_US",FALSE,4,NA,2018-03-05 20:10:15,FALSE,NA,"970753377096347648",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ColumbiaMSPH",0,FALSE,FALSE,NA,NA
